taxpayer_id,afm,sector,income,declarations_last_3y,avg_declaration_amount,days_since_last_audit,sector_risk_score,income_volatility,declared_employees,is_flagged
12253,664390664,TOURISM,40300.58,6,51216.8,203,0.45,0.727,8,0
12254,322407034,TOURISM,54998.15,7,59768.13,908,0.45,0.395,40,0
12255,700508999,FINANCE,97238.03,10,114198.73,277,0.3,0.487,1,0
12256,089017178,HEALTHCARE,47942.08,12,61682.09,248,0.2,0.33,47,0
12257,710917294,HEALTHCARE,50603.2,6,73111.05,646,0.2,0.248,20,0
12258,628245064,TECH,38674.77,11,24131.14,179,0.15,0.103,47,0
12259,260039155,TOURISM,55602.83,10,27331.68,451,0.45,0.823,33,0
12260,005781286,CONSTRUCTION,72781.99,0,52607.17,1347,0.55,0.398,11,0
12261,308872181,FINANCE,87762.79,4,79445.79,386,0.3,0.502,43,0
12262,807206149,RETAIL,74942.69,9,28089.35,1236,0.35,0.334,42,0
12263,045037001,FINANCE,81428.75,3,87161.95,1817,0.3,0.818,24,0
12264,464124492,RETAIL,68044.83,4,20613.46,293,0.35,0.331,1,0
12265,913365243,AGRICULTURE,69783.16,8,57923.85,1194,0.4,0.331,29,0
12266,187746582,TOURISM,40364.86,4,50579.03,40,0.45,0.541,8,0
12267,656739447,TOURISM,37791.91,9,38422.57,1101,0.45,0.108,49,0
12268,720805766,TOURISM,21958.01,4,23609.82,86,0.45,0.156,22,0
12269,552614357,HEALTHCARE,96472.03,3,86871.52,1539,0.2,0.786,5,0
12270,983508435,TOURISM,90699.32,1,97854.45,230,0.45,0.244,27,0
12271,654865915,TOURISM,25746.56,0,26145.52,351,0.45,0.789,8,1
12272,475313037,CONSTRUCTION,52491.96,9,41055.77,1811,0.55,0.731,38,0
12273,405266280,TECH,9880.06,0,7407.87,172,0.15,0.328,177,0
12274,329037369,TOURISM,59361.31,0,15690.14,983,0.45,0.749,18,0
12275,825260337,TECH,18979.67,5,13571.11,1671,0.15,0.601,133,0
12276,090957982,FINANCE,109406.75,5,101967.26,454,0.3,0.82,28,0
12277,746864252,HEALTHCARE,30244.44,8,30292.74,525,0.2,0.422,22,0
12278,007398439,RETAIL,26353.82,8,28460.78,701,0.35,0.494,11,0
12279,255849033,TOURISM,8581.03,4,4886.83,37,0.45,0.162,43,0
12280,565908428,TECH,67137.12,10,31865.63,745,0.15,0.082,122,0
12281,084423788,RETAIL,86012.72,3,61014.12,1450,0.35,0.254,44,0
12282,006280343,TOURISM,93812.43,3,56613.72,1169,0.45,0.474,35,0
12283,445845070,TOURISM,50737.95,6,38555.22,1416,0.45,0.615,42,0
12284,489096424,CONSTRUCTION,65857.59,5,37841.75,1423,0.55,0.387,12,0
12285,233384450,TOURISM,35234.9,2,26101.57,38,0.45,0.824,9,0
12286,384557946,RETAIL,31433.05,9,29182.33,971,0.35,0.505,26,0
12287,778553899,HEALTHCARE,26190.83,7,23070.85,1333,0.2,0.233,2,0
12288,569960487,HEALTHCARE,37456.99,12,47931.78,895,0.2,0.29,0,0
12289,476571579,CONSTRUCTION,79451.64,6,50675.24,998,0.55,0.373,13,0
12290,337193616,TOURISM,39963.43,9,36575.36,302,0.45,0.686,9,0
12291,132949889,TOURISM,50446.53,7,25618.1,1353,0.45,0.15,17,0
12292,071600606,HEALTHCARE,50849.17,5,24140.23,1506,0.2,0.176,27,0
12293,082471806,HEALTHCARE,68993.59,9,81666.08,16,0.2,0.48,21,0
12294,626791372,TOURISM,24524.97,7,21087.63,156,0.45,0.666,50,0
12295,652620724,TECH,72352.02,5,53754.06,848,0.15,0.457,99,0
12296,376838206,TOURISM,64545.95,3,10337.1,346,0.45,0.324,34,0
12297,022892030,AGRICULTURE,0,5,0,1084,0.4,0.231,40,0
12298,503774238,TOURISM,23819.8,10,17948.64,847,0.45,0.634,44,0
12299,531334063,TOURISM,33709.15,4,7553.85,1463,0.45,0.844,24,0
12300,692844459,FINANCE,76390.45,5,88299.37,1106,0.3,0.095,41,0
12301,698086660,RETAIL,96619.96,12,70776.58,814,0.35,0.506,39,0
12302,716720789,RETAIL,61307.17,4,52398.55,969,0.35,0.068,1,0
12303,013253840,AGRICULTURE,88905.58,1,108956.55,1208,0.4,0.822,40,1
12304,170795395,TOURISM,68031.9,2,64460.57,1003,0.45,0.188,18,0
12305,464615626,TOURISM,0,4,0,1462,0.45,0.566,39,0
12306,525917774,CONSTRUCTION,60217.17,6,24508.42,1040,0.55,0.196,21,0
12307,074134222,TECH,1079.75,7,422.16,290,0.15,0.312,192,0
12308,580538748,TECH,49020.87,8,47936.73,49,0.15,0.185,98,0
12309,294030043,HEALTHCARE,9109.58,6,6331.45,569,0.2,0.459,45,0
12310,232914068,FINANCE,90379.73,8,89010.36,541,0.3,0.662,10,0
12311,442136838,CONSTRUCTION,8418.63,6,5317.16,1291,0.55,0.462,20,0
12312,978537430,HEALTHCARE,81544.85,12,40621.77,1323,0.2,0.726,45,0
12313,726860086,AGRICULTURE,21801.57,5,22648.66,1625,0.4,0.102,41,0
12314,528612525,TOURISM,61195.39,9,66734.37,416,0.45,0.348,17,0
12315,896551278,FINANCE,90326.23,6,101740.23,931,0.3,0.091,32,0
12316,980895035,FINANCE,86706.07,12,85920.91,230,0.3,0.486,37,0
12317,506614540,FINANCE,96799.58,3,76724.85,458,0.3,0.355,19,0
12318,089263896,RETAIL,24341.02,2,22723.42,170,0.35,0.841,14,0
12319,123250317,AGRICULTURE,36699.36,9,17701.64,1455,0.4,0.711,26,0
12320,407818368,AGRICULTURE,47308.53,10,56298.85,601,0.4,0.271,50,0
12321,702545426,HEALTHCARE,46016.05,2,44494.03,1695,0.2,0.524,2,0
12322,080280181,AGRICULTURE,64047.1,7,49240.92,1124,0.4,0.322,10,0
12323,814153267,RETAIL,24956.67,6,14485.73,925,0.35,0.372,44,0
12324,617044932,AGRICULTURE,72728.13,1,106403.46,1230,0.4,0.523,38,1
12325,707639894,HEALTHCARE,6602.57,2,5868.8,288,0.2,0.191,34,0
12326,832346696,AGRICULTURE,41955.96,5,13932.27,13,0.4,0.088,47,0
12327,426812435,RETAIL,58440.69,12,57373.11,230,0.35,0.522,11,0
12328,133660991,TECH,35147.43,3,20637.8,657,0.15,0.316,98,0
12329,996600170,HEALTHCARE,58093.62,5,68994.12,1175,0.2,0.547,17,0
12330,302831165,FINANCE,56714.98,5,39489.08,1308,0.3,0.235,7,0
12331,749153092,TOURISM,0,6,0,1133,0.45,0.746,41,0
12332,963363867,AGRICULTURE,37824.39,11,45252.65,472,0.4,0.689,35,0
12333,320322353,TOURISM,57674.22,10,29003.04,1416,0.45,0.336,42,0
12334,060348703,HEALTHCARE,62356.88,9,76781.85,854,0.2,0.631,14,0
12335,584842106,RETAIL,58108.18,12,47394.49,503,0.35,0.805,32,0
12336,507997445,FINANCE,98129.58,7,77391.14,1554,0.3,0.141,3,0
12337,170178359,TECH,33887.48,12,17818.76,1650,0.15,0.404,136,0
12338,342064909,HEALTHCARE,67570.62,12,38852.17,872,0.2,0.7,6,0
12339,360351437,AGRICULTURE,85216.47,3,68556.88,279,0.4,0.604,16,0
12340,062164386,FINANCE,109005.71,1,28175.35,143,0.3,0.714,1,1
12341,903729065,TECH,61123.43,7,67298.17,535,0.15,0.351,19,0
12342,827107553,CONSTRUCTION,28783.35,8,18867.85,888,0.55,0.67,33,0
12343,862500490,TOURISM,83087.34,10,59492.13,1772,0.45,0.825,48,0
12344,079479218,TOURISM,70034.54,3,43656.05,845,0.45,0.687,37,0
12345,932821645,TECH,28825.26,6,13207.05,1633,0.15,0.831,1,0
12346,998757107,HEALTHCARE,48866.79,8,17412.89,360,0.2,0.065,2,0
12347,879562636,FINANCE,104271.3,1,95349.06,1500,0.3,0.525,46,1
12348,020665618,RETAIL,42264.13,4,18425.9,1022,0.35,0.217,49,0
12349,385231898,TECH,37474.81,7,31863.09,1812,0.15,0.098,114,0
12350,544135082,HEALTHCARE,27952.74,4,26621.07,100,0.2,0.729,2,0
12351,480530221,AGRICULTURE,70407.64,7,64199.27,1506,0.4,0.235,11,0
12352,196015570,RETAIL,36097.3,0,38478.81,623,0.35,0.182,7,0
12353,235049678,AGRICULTURE,60721.78,11,57236.7,1225,0.4,0.099,40,0
12354,971603663,AGRICULTURE,75969.8,8,85414.98,1238,0.4,0.829,14,0
12355,179286340,TECH,0,11,0,1766,0.15,0.669,157,0
12356,212181346,HEALTHCARE,0,5,0,1028,0.2,0.342,12,0
12357,327050789,AGRICULTURE,18029.08,5,15914.97,1472,0.4,0.659,45,0
12358,271688489,AGRICULTURE,53625.74,6,16511.02,1046,0.4,0.332,1,0
12359,765586722,TECH,59317.1,2,51499.2,1716,0.15,0.502,30,0
12360,741078229,CONSTRUCTION,59442.76,6,63755.13,816,0.55,0.239,21,0
12361,420904416,TOURISM,43305.2,1,41759.74,468,0.45,0.14,46,0
12362,019458632,TOURISM,25116.93,3,5824.74,529,0.45,0.11,23,0
12363,915311778,HEALTHCARE,58839.01,10,38359.93,1787,0.2,0.735,31,0
12364,207419314,HEALTHCARE,45195.96,7,31276.46,641,0.2,0.274,43,0
12365,657026693,TECH,24073.37,4,3521.96,1616,0.15,0.343,101,0
12366,314737014,HEALTHCARE,40413.29,10,20314.99,1152,0.2,0.14,17,0
12367,935110973,FINANCE,103235.65,11,72707.47,349,0.3,0.176,27,0
12368,238139753,TOURISM,33975.37,5,13242.41,1326,0.45,0.343,14,0
12369,233483704,CONSTRUCTION,43231.48,1,58188.19,340,0.55,0.418,25,0
12370,423626678,HEALTHCARE,32087.99,4,21070.45,1415,0.2,0.847,47,0
12371,917600157,CONSTRUCTION,61602.23,2,41185.51,536,0.55,0.457,17,0
12372,238848982,AGRICULTURE,42339.55,10,46231.76,214,0.4,0.396,45,0
12373,117886829,TOURISM,30664.7,4,23788.32,1639,0.45,0.738,6,0
12374,900423937,RETAIL,0,6,0,1801,0.35,0.376,8,0
12375,942212305,FINANCE,96302.76,0,23895.45,1820,0.3,0.682,37,1
12376,116561644,FINANCE,69242.31,1,42384.28,43,0.3,0.097,33,0
12377,601518552,HEALTHCARE,24722.2,7,28646.93,843,0.2,0.649,20,0
12378,105198582,FINANCE,75892.0,5,68209.48,905,0.3,0.685,23,0
12379,656545366,HEALTHCARE,51525.35,12,25299.99,365,0.2,0.847,18,0
12380,950904626,AGRICULTURE,82904.44,7,20043.28,823,0.4,0.195,33,0
12381,481771137,HEALTHCARE,55235.65,8,42662.67,286,0.2,0.336,40,0
12382,407799068,FINANCE,70990.25,3,32289.96,1178,0.3,0.287,3,0
12383,534730546,TECH,10444.06,5,10986.24,903,0.15,0.611,93,0
12384,330264065,CONSTRUCTION,43939.79,2,36691.83,1652,0.55,0.168,35,0
12385,607121839,RETAIL,38931.47,0,19999.68,1760,0.35,0.608,24,0
12386,771408372,TOURISM,37646.78,4,25847.12,1412,0.45,0.655,10,0
12387,330081185,FINANCE,130930.96,0,100675.46,276,0.3,0.276,44,0
12388,711561747,TECH,49299.76,4,43501.77,1594,0.15,0.664,105,0
12389,578465346,CONSTRUCTION,31108.23,0,37089.37,1412,0.55,0.157,25,0
12390,224538253,TECH,42794.91,9,38896.97,1651,0.15,0.445,47,0
12391,974451897,RETAIL,0,1,0,1527,0.35,0.499,5,0
12392,381719510,AGRICULTURE,92989.76,5,75463.24,207,0.4,0.495,5,0
12393,485332996,CONSTRUCTION,39792.42,3,42623.31,1042,0.55,0.222,30,0
12394,997457325,CONSTRUCTION,33566.34,12,11533.08,182,0.55,0.161,5,0
12395,417581897,FINANCE,70819.59,1,40717.49,1563,0.3,0.295,10,0
12396,058679002,TOURISM,0,0,0,1765,0.45,0.276,16,0
12397,450161171,CONSTRUCTION,48858.4,9,73902.98,966,0.55,0.061,30,0
12398,272941047,FINANCE,70707.28,11,53180.56,3,0.3,0.368,16,0
12399,033729123,HEALTHCARE,60167.35,4,61459.16,864,0.2,0.47,21,0
12400,303882639,AGRICULTURE,41921.92,5,36016.22,1660,0.4,0.209,25,0
12401,303091742,HEALTHCARE,37068.57,3,33976.03,992,0.2,0.241,40,0
12402,046723331,TECH,42661.47,1,21948.16,1042,0.15,0.089,182,0
12403,258630234,CONSTRUCTION,51282.77,7,66471.08,1225,0.55,0.484,39,0
12404,191950181,RETAIL,22255.21,7,16941.96,56,0.35,0.608,28,0
12405,869451037,HEALTHCARE,74054.96,12,86795.0,765,0.2,0.285,11,0
12406,312610961,TOURISM,46213.74,1,42379.33,1352,0.45,0.828,40,1
12407,953433969,HEALTHCARE,13225.94,0,6342.83,1285,0.2,0.846,7,0
12408,570697875,CONSTRUCTION,25211.92,0,14821.76,1016,0.55,0.722,5,1
12409,696169387,CONSTRUCTION,0,7,0,1773,0.55,0.414,39,0
12410,884391274,CONSTRUCTION,115903.08,0,69826.61,1043,0.55,0.711,4,1
12411,507264472,AGRICULTURE,46170.53,12,28841.62,1274,0.4,0.053,28,0
12412,319243527,HEALTHCARE,68067.45,6,65209.01,665,0.2,0.109,43,0
12413,085542929,AGRICULTURE,30298.15,4,12854.46,1688,0.4,0.185,35,0
12414,911301226,AGRICULTURE,69912.85,3,54222.34,138,0.4,0.386,3,0
12415,827711462,AGRICULTURE,87977.12,8,118456.25,844,0.4,0.108,27,0
12416,141228256,TOURISM,37030.78,12,25827.03,1792,0.45,0.604,41,0
12417,519914864,RETAIL,68077.02,0,60738.12,1141,0.35,0.589,34,1
12418,374089445,HEALTHCARE,51122.62,0,40108.1,276,0.2,0.629,39,0
12419,700767929,TOURISM,43282.83,1,44927.78,250,0.45,0.266,48,0
12420,401764888,TOURISM,38464.71,10,42248.72,1541,0.45,0.823,41,0
12421,515774161,TECH,48808.11,3,19222.14,836,0.15,0.637,164,0
12422,231860169,FINANCE,92862.51,9,87806.58,1748,0.3,0.676,14,0
12423,849536991,RETAIL,0,6,0,20,0.35,0.531,15,0
12424,485433502,HEALTHCARE,72477.29,5,73124.32,426,0.2,0.677,27,0
12425,536288670,CONSTRUCTION,58289.05,3,86104.79,927,0.55,0.216,37,0
12426,848624364,FINANCE,84747.24,4,73638.28,68,0.3,0.271,28,0
12427,925354407,TOURISM,70919.62,9,58738.25,1633,0.45,0.16,30,0
12428,327648460,FINANCE,98373.74,11,69954.93,1575,0.3,0.658,16,0
12429,054177695,TECH,49691.7,7,38387.46,369,0.15,0.829,180,0
12430,639879589,FINANCE,67275.08,9,57910.84,434,0.3,0.684,40,0
12431,311021163,TECH,38624.8,5,41343.49,374,0.15,0.261,13,0
12432,710291521,FINANCE,40059.08,4,32983.56,121,0.3,0.32,41,0
12433,168404884,TOURISM,56628.12,6,39863.15,1327,0.45,0.155,4,0
12434,095738688,AGRICULTURE,0,12,0,1579,0.4,0.748,18,0
12435,090927335,CONSTRUCTION,45012.91,8,16011.91,1772,0.55,0.584,15,0
12436,135069079,FINANCE,54611.5,4,30025.33,107,0.3,0.805,47,0
12437,965609831,TOURISM,59770.71,12,28029.38,706,0.45,0.47,17,0
12438,507324106,TOURISM,59239.61,0,61190.76,810,0.45,0.508,3,1
12439,748935558,TOURISM,74075.31,12,100581.72,1405,0.45,0.628,47,0
12440,056614108,HEALTHCARE,87287.88,12,88470.94,34,0.2,0.817,39,0
12441,462518617,RETAIL,52682.62,11,43770.2,591,0.35,0.844,32,0
12442,063999218,HEALTHCARE,24576.78,2,29177.16,246,0.2,0.775,48,0
12443,806132346,CONSTRUCTION,77842.79,1,79699.0,144,0.55,0.083,30,0
12444,547096244,TOURISM,69367.76,0,55492.57,785,0.45,0.614,50,1
12445,825005383,FINANCE,70185.24,10,70723.75,919,0.3,0.848,4,0
12446,254337478,TECH,54624.83,11,37818.98,637,0.15,0.776,101,0
12447,769099514,TOURISM,86596.87,7,10203.93,1177,0.45,0.728,45,0
12448,459356376,AGRICULTURE,26308.89,12,27397.25,855,0.4,0.458,23,0
12449,680662929,RETAIL,52633.47,12,54833.75,948,0.35,0.788,7,0
12450,516392079,AGRICULTURE,81369.74,5,102578.68,1516,0.4,0.087,15,0
12451,697593836,CONSTRUCTION,30493.05,12,33059.67,123,0.55,0.714,47,0
12452,516916325,TOURISM,66912.82,2,37079.86,267,0.45,0.427,9,0
12453,521671498,TOURISM,21102.29,4,18072.95,487,0.45,0.575,27,0
12454,691238724,HEALTHCARE,42720.05,12,61446.69,559,0.2,0.407,13,0
12455,514361579,CONSTRUCTION,13327.1,9,14360.62,1094,0.55,0.102,13,0
12456,009018366,TECH,33020.65,3,28462.52,1219,0.15,0.418,104,0
12457,339725503,AGRICULTURE,56428.59,11,40873.19,337,0.4,0.49,50,0
12458,550042154,FINANCE,82260.23,10,53954.91,448,0.3,0.72,32,0
12459,764575354,AGRICULTURE,53686.86,8,28347.25,1702,0.4,0.266,30,0
12460,147019725,FINANCE,59488.98,3,50133.6,1024,0.3,0.233,33,0
12461,116629185,HEALTHCARE,38580.19,11,45369.15,1771,0.2,0.089,40,0
12462,772783239,CONSTRUCTION,44291.49,5,33872.88,1553,0.55,0.679,8,0
12463,641025579,CONSTRUCTION,36072.05,11,34341.01,1676,0.55,0.696,40,0
12464,900742240,RETAIL,86263.37,2,79544.58,1172,0.35,0.24,50,0
12465,668248170,RETAIL,40510.55,7,19568.9,1390,0.35,0.511,3,0
12466,983694123,RETAIL,36696.89,7,28030.14,947,0.35,0.481,33,0
12467,769432597,AGRICULTURE,36058.69,2,22675.74,1782,0.4,0.461,2,0
12468,379105024,AGRICULTURE,59703.3,9,57488.11,1637,0.4,0.102,6,0
12469,625026374,FINANCE,86960.58,7,100736.91,1259,0.3,0.216,39,0
12470,146210518,HEALTHCARE,77667.51,1,95585.83,977,0.2,0.231,5,0
12471,091189734,RETAIL,60531.24,9,44224.13,712,0.35,0.099,12,0
12472,397557480,TECH,56125.77,5,45292.04,565,0.15,0.358,49,0
12473,445692240,HEALTHCARE,68267.51,5,81306.02,1058,0.2,0.478,25,0
12474,938148062,AGRICULTURE,70322.23,6,39464.14,783,0.4,0.396,35,0
12475,208038001,RETAIL,114496.28,10,67500.38,1612,0.35,0.14,28,0
12476,200073064,AGRICULTURE,55995.33,8,65377.11,1454,0.4,0.362,24,0
12477,121028698,HEALTHCARE,65717.7,1,34451.82,926,0.2,0.729,23,0
12478,064143236,CONSTRUCTION,43668.06,10,19298.6,1121,0.55,0.725,34,0
12479,797166769,AGRICULTURE,41222.18,1,30851.06,507,0.4,0.687,16,1
12480,578067374,FINANCE,85943.55,6,86437.85,211,0.3,0.359,32,0
12481,600792741,AGRICULTURE,80439.06,1,34614.92,1504,0.4,0.478,40,0
12482,710454321,TECH,65810.8,2,11566.55,1705,0.15,0.756,43,0
12483,398931213,HEALTHCARE,77349.86,9,80407.49,647,0.2,0.408,40,0
12484,104517056,FINANCE,68154.05,11,35901.7,1303,0.3,0.788,5,0
12485,024891144,AGRICULTURE,43774.16,3,36062.81,148,0.4,0.406,36,0
12486,003212529,CONSTRUCTION,5705.98,4,3574.24,844,0.55,0.559,19,0
12487,701162331,FINANCE,97493.23,8,90598.38,1439,0.3,0.77,43,0
12488,082099390,RETAIL,62722.76,3,23278.17,457,0.35,0.074,29,0
12489,512315258,RETAIL,82764.84,4,83345.8,317,0.35,0.119,4,0
12490,155023050,AGRICULTURE,29185.58,9,18492.82,538,0.4,0.588,1,0
12491,874940020,RETAIL,39510.17,5,22061.45,1254,0.35,0.172,23,0
12492,764818704,HEALTHCARE,61204.93,5,53577.45,461,0.2,0.426,6,0
12493,689107842,TECH,22696.74,0,20758.33,45,0.15,0.723,92,0
12494,461203086,RETAIL,48220.15,4,9700.6,881,0.35,0.653,9,0
12495,740778112,RETAIL,14507.56,12,14738.57,289,0.35,0.1,12,0
12496,042816393,TECH,71812.14,8,47471.54,1791,0.15,0.62,51,0
12497,867588700,TOURISM,94052.32,8,68313.43,445,0.45,0.472,39,0
12498,288362069,TOURISM,0,1,0,870,0.45,0.602,5,0
12499,691246949,TECH,8295.09,10,5731.94,1124,0.15,0.426,194,0
12500,392292132,TOURISM,25980.82,9,20638.08,7,0.45,0.654,9,0
12501,794762542,TOURISM,15550.3,3,15100.37,1121,0.45,0.104,48,0
12502,369885525,HEALTHCARE,67712.0,9,51658.5,1365,0.2,0.336,1,0
12503,879427618,RETAIL,60038.8,9,10347.79,1380,0.35,0.089,29,0
12504,773734185,CONSTRUCTION,50704.91,8,46151.95,636,0.55,0.683,18,0
12505,940538976,HEALTHCARE,37477.67,0,6453.89,1468,0.2,0.559,50,0
12506,414217375,TECH,39459.19,9,33938.67,749,0.15,0.822,27,0
12507,370736715,CONSTRUCTION,25655.26,8,19901.74,1697,0.55,0.793,12,0
12508,175909658,RETAIL,48809.34,8,62847.07,1389,0.35,0.782,47,0
12509,398275159,HEALTHCARE,80481.72,1,64336.01,566,0.2,0.425,15,0
12510,340574617,HEALTHCARE,33817.7,4,42032.59,643,0.2,0.437,26,0
12511,990974988,AGRICULTURE,76534.15,8,52015.32,998,0.4,0.675,36,0
12512,561119462,FINANCE,59888.61,9,58967.43,1238,0.3,0.43,7,0
12513,376889214,TECH,38838.36,3,51968.82,277,0.15,0.678,29,0
12514,681442080,RETAIL,74598.61,4,65783.94,383,0.35,0.525,42,0
12515,378685090,FINANCE,99058.35,4,86579.79,1499,0.3,0.337,15,0
12516,800976370,TECH,0,2,0,1712,0.15,0.109,32,0
12517,331652337,TOURISM,69401.53,9,27139.45,136,0.45,0.275,38,0
12518,738687627,FINANCE,67592.97,10,73180.82,1622,0.3,0.677,26,0
12519,327378774,CONSTRUCTION,43989.23,6,34531.23,32,0.55,0.631,12,0
12520,158361644,TECH,54280.03,5,29686.17,661,0.15,0.393,103,0
12521,695842716,HEALTHCARE,41985.43,5,31068.09,1309,0.2,0.055,24,0
12522,378645863,TECH,25018.19,1,19482.39,1143,0.15,0.196,95,0
12523,890025830,AGRICULTURE,47950.95,6,43822.68,1634,0.4,0.398,8,0
12524,076601284,AGRICULTURE,44971.43,6,14304.17,270,0.4,0.393,48,0
12525,940339342,RETAIL,24526.59,5,6917.64,1416,0.35,0.237,12,0
12526,044376833,RETAIL,14331.5,7,10411.26,1675,0.35,0.479,5,0
12527,070866961,TECH,7616.09,4,4139.47,392,0.15,0.285,90,0
12528,054848340,RETAIL,55484.25,11,54228.73,621,0.35,0.45,48,0
12529,474264461,AGRICULTURE,49777.46,11,29823.28,944,0.4,0.453,0,0
12530,280083408,FINANCE,60308.33,7,3876.58,812,0.3,0.599,2,0
12531,099480400,TECH,50900.18,1,37244.06,825,0.15,0.175,139,0
12532,885486902,TOURISM,73271.81,12,31289.67,1315,0.45,0.078,30,0
12533,771759189,TECH,62009.05,3,31415.31,52,0.15,0.266,18,0
12534,002352727,CONSTRUCTION,43446.58,3,47448.25,39,0.55,0.511,26,0
12535,496308694,RETAIL,33535.82,6,34808.35,778,0.35,0.197,38,0
12536,800693940,CONSTRUCTION,75495.88,8,18044.48,459,0.55,0.832,4,0
12537,689515082,HEALTHCARE,19697.43,1,20190.25,877,0.2,0.055,19,0
12538,302476835,HEALTHCARE,45816.59,11,32064.27,1069,0.2,0.115,9,0
12539,184628747,TOURISM,0,6,0,821,0.45,0.484,9,0
12540,423951675,CONSTRUCTION,40897.63,11,19503.73,1689,0.55,0.093,47,0
12541,570855458,FINANCE,74872.83,0,21032.88,1298,0.3,0.3,32,0
12542,578187673,AGRICULTURE,51573.95,9,23750.72,454,0.4,0.337,24,0
12543,257370102,HEALTHCARE,72717.22,1,80903.77,1398,0.2,0.258,7,0
12544,981035596,TECH,44539.13,6,36529.99,1173,0.15,0.56,159,0
12545,856539429,TOURISM,48599.34,6,44806.41,3,0.45,0.314,9,0
12546,191560483,CONSTRUCTION,56843.2,11,46367.86,1537,0.55,0.769,41,1
12547,102223846,FINANCE,97184.38,4,100750.31,308,0.3,0.627,41,0
12548,969391799,HEALTHCARE,45925.68,5,24491.98,1778,0.2,0.347,44,0
12549,788206156,TECH,24501.15,0,22993.79,1054,0.15,0.247,98,0
12550,821212750,FINANCE,73253.48,0,31195.94,820,0.3,0.594,25,0
12551,404167751,AGRICULTURE,39461.45,12,42562.63,300,0.4,0.83,45,0
12552,416978015,TECH,57279.85,7,33002.29,559,0.15,0.202,118,0
12553,965222631,TECH,20315.81,12,27452.99,1186,0.15,0.478,73,0
12554,192882546,CONSTRUCTION,67436.94,12,49960.18,902,0.55,0.785,46,0
12555,823977224,CONSTRUCTION,47838.21,1,23933.28,392,0.55,0.596,47,1
12556,849256934,TECH,14094.65,3,17156.33,425,0.15,0.442,56,0
12557,810230510,TOURISM,32917.0,9,24937.07,1332,0.45,0.571,27,0
12558,038929623,TECH,56773.01,5,13395.37,349,0.15,0.453,26,0
12559,247978752,TOURISM,16298.98,2,15685.31,632,0.45,0.17,31,0
12560,490884247,TOURISM,65193.83,11,76668.62,870,0.45,0.648,25,0
12561,524225216,FINANCE,96402.48,0,69395.04,342,0.3,0.243,11,0
12562,532429845,AGRICULTURE,15931.06,6,10597.93,554,0.4,0.433,49,0
12563,541046888,FINANCE,104892.16,2,112656.12,262,0.3,0.303,33,0
12564,595124665,RETAIL,61967.5,9,31651.8,406,0.35,0.183,34,0
12565,227123308,TOURISM,86506.91,6,64728.9,611,0.45,0.693,43,0
12566,127339891,HEALTHCARE,42252.67,6,26254.85,72,0.2,0.813,5,0
12567,434179343,RETAIL,0,0,0,531,0.35,0.584,49,0
12568,353035445,HEALTHCARE,25728.6,2,24296.24,1380,0.2,0.843,16,0
12569,005197701,TOURISM,95340.06,9,114244.87,1169,0.45,0.557,34,0
12570,569438531,TECH,47700.33,12,37971.67,1211,0.15,0.751,21,0
12571,824916105,TOURISM,43455.96,2,30878.1,641,0.45,0.061,44,0
12572,732308077,CONSTRUCTION,35318.05,5,27888.5,1308,0.55,0.259,22,0
12573,508777545,FINANCE,144855.88,0,103013.33,768,0.3,0.092,20,0
12574,494807788,TOURISM,14726.71,11,11081.17,167,0.45,0.507,9,0
12575,176398192,RETAIL,28969.96,5,1307.66,1562,0.35,0.353,16,0
12576,224269738,RETAIL,37730.72,2,18938.09,865,0.35,0.601,24,0
12577,351031342,FINANCE,96526.58,3,85652.46,189,0.3,0.668,35,0
12578,416610579,HEALTHCARE,26710.49,0,13475.04,109,0.2,0.276,7,0
12579,565748474,TECH,15548.45,5,13429.02,934,0.15,0.789,60,0
12580,231351324,HEALTHCARE,70911.32,0,27160.6,637,0.2,0.667,44,0
12581,103250279,TECH,49646.07,2,35047.27,1689,0.15,0.427,46,0
12582,808631246,AGRICULTURE,85237.43,4,61609.44,1116,0.4,0.843,18,0
12583,810504350,TECH,23842.22,11,23613.08,1573,0.15,0.571,179,0
12584,606496147,HEALTHCARE,28005.33,0,21018.17,238,0.2,0.807,8,0
12585,647255301,FINANCE,37444.46,6,35515.37,1125,0.3,0.446,30,0
12586,587067261,RETAIL,0,12,0,828,0.35,0.222,10,0
12587,179856874,TOURISM,62949.77,4,32423.76,1100,0.45,0.59,26,0
12588,491430929,AGRICULTURE,37873.39,0,50540.3,372,0.4,0.293,38,0
12589,731023894,RETAIL,33325.63,2,34132.34,1242,0.35,0.182,19,0
12590,099108504,AGRICULTURE,18342.03,6,19030.69,1623,0.4,0.054,4,0
12591,520706450,CONSTRUCTION,9274.74,7,12597.96,1637,0.55,0.513,7,0
12592,900344144,CONSTRUCTION,51108.52,6,53027.34,23,0.55,0.323,3,0
12593,375438609,TOURISM,103484.14,1,29111.08,129,0.45,0.519,40,1
12594,823029321,FINANCE,81781.37,11,79366.28,822,0.3,0.562,2,0
12595,655054072,TOURISM,28318.03,3,27235.83,534,0.45,0.728,34,0
12596,077969361,RETAIL,0,9,0,1034,0.35,0.437,23,0
12597,603268470,FINANCE,93570.85,9,52174.94,1371,0.3,0.477,17,0
12598,184456524,RETAIL,90961.26,10,28573.03,605,0.35,0.097,49,0
